"PT_CODE","USER_ID","PRODUCT_CD","PRODUCT_TYPE","PRODUCT_STATE","PRODUCT_THS","AP_DATE","GD_DATE","ST_COIN","CRT_USD","AUTO_SHIP","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"PT2020062500422","jych38","PDT02","M","G","20","2020-06-27 01:12:35","2020-07-04 01:12:35","0.12445989","1200","N","2020-06-25 23:16:03","jych38","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500421","jych37","PDT01","M","G","8","2020-06-27 01:21:26","2020-07-04 01:21:26","0.04978395","480","N","2020-06-25 23:15:08","jych37","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500420","jych36","PDT01","M","G","8","2020-06-27 01:21:17","2020-07-04 01:21:17","0.04978395","480","N","2020-06-25 23:14:32","jych36","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500419","jych35","PDT01","M","G","8","2020-06-27 01:21:10","2020-07-04 01:21:10","0.04978395","480","N","2020-06-25 23:14:07","jych35","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500418","jych34","PDT02","M","G","20","2020-06-27 01:16:39","2020-07-04 01:16:39","0.12445989","1200","N","2020-06-25 23:13:33","jych34","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500417","jych33","PDT02","M","G","20","2020-06-27 01:16:31","2020-07-04 01:16:31","0.12445989","1200","N","2020-06-25 23:12:57","jych33","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500416","jych32","PDT02","M","G","20","2020-06-27 01:12:29","2020-07-04 01:12:29","0.12445989","1200","N","2020-06-25 23:12:26","jych32","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500415","jych31","PDT01","M","G","8","2020-06-27 01:21:00","2020-07-04 01:21:00","0.04978395","480","N","2020-06-25 23:11:59","jych31","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500414","jych30","PDT01","M","G","8","2020-06-27 01:20:53","2020-07-04 01:20:53","0.04978395","480","N","2020-06-25 23:11:22","jych30","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500413","jych29","PDT01","M","G","8","2020-06-27 01:20:44","2020-07-04 01:20:44","0.04978395","480","N","2020-06-25 23:10:47","jych29","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500412","jych28","PDT02","M","G","20","2020-06-27 01:16:18","2020-07-04 01:16:18","0.12445989","1200","N","2020-06-25 23:10:15","jych28","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500411","jych25","PDT01","M","G","8","2020-06-27 01:20:34","2020-07-04 01:20:34","0.04978395","480","N","2020-06-25 23:08:55","jych25","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500410","jych26","PDT02","M","G","20","2020-06-27 01:12:20","2020-07-04 01:12:20","0.12445989","1200","N","2020-06-25 23:08:19","jych26","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500409","jych27","PDT02","M","G","20","2020-06-27 01:16:09","2020-07-04 01:16:09","0.12445989","1200","N","2020-06-25 23:07:45","jych27","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500408","jych22","PDT02","M","G","20","2020-06-27 01:15:53","2020-07-04 01:15:53","0.12445989","1200","N","2020-06-25 22:58:17","jych22","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500407","jych21","PDT02","M","G","20","2020-06-27 01:15:45","2020-07-04 01:15:45","0.12445989","1200","N","2020-06-25 22:57:35","jych21","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500406","jych20","PDT02","M","G","20","2020-06-27 01:12:08","2020-07-04 01:12:08","0.12445989","1200","N","2020-06-25 22:57:02","jych20","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500405","jych19","PDT01","M","G","8","2020-06-27 01:20:08","2020-07-04 01:20:08","0.04978395","480","N","2020-06-25 22:56:29","jych19","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500404","jych18","PDT01","M","G","8","2020-06-27 01:20:01","2020-07-04 01:20:01","0.04978395","480","N","2020-06-25 22:55:53","jych18","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500403","jych17","PDT01","M","G","8","2020-06-27 01:19:55","2020-07-04 01:19:55","0.04978395","480","N","2020-06-25 22:55:28","jych17","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500402","jych16","PDT02","M","G","20","2020-06-27 01:15:33","2020-07-04 01:15:33","0.12445989","1200","N","2020-06-25 22:55:04","jych16","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500401","jych15","PDT02","M","G","20","2020-06-27 01:15:23","2020-07-04 01:15:23","0.12445989","1200","N","2020-06-25 22:54:43","jych15","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500400","jych14","PDT02","M","G","20","2020-06-27 01:11:46","2020-07-04 01:11:46","0.12445989","1200","N","2020-06-25 22:54:16","jych14","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500399","jych13","PDT01","M","G","8","2020-06-27 01:19:43","2020-07-04 01:19:43","0.04978395","480","N","2020-06-25 22:53:26","jych13","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500398","jych12","PDT01","M","G","8","2020-06-27 01:19:34","2020-07-04 01:19:34","0.04978395","480","N","2020-06-25 22:52:37","jych12","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500397","jych11","PDT01","M","G","8","2020-06-27 01:19:24","2020-07-04 01:19:24","0.04978395","480","N","2020-06-25 22:52:18","jych11","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500396","jych10","PDT02","M","G","20","2020-06-27 01:15:14","2020-07-04 01:15:14","0.12445989","1200","N","2020-06-25 22:51:48","jych10","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500395","jych9","PDT02","M","G","20","2020-06-27 01:15:04","2020-07-04 01:15:04","0.12445989","1200","N","2020-06-25 22:51:21","jych9","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500394","jych8","PDT02","M","G","20","2020-06-27 01:11:38","2020-07-04 01:11:38","0.12445989","1200","N","2020-06-25 22:50:33","jych8","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500393","jych7","PDT02","M","G","20","2020-06-27 01:06:01","2020-07-04 01:06:01","0.12445989","1200","N","2020-06-25 22:50:01","jych7","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500392","jych6","PDT02","M","G","20","2020-06-27 01:05:51","2020-07-04 01:05:51","0.12445989","1200","N","2020-06-25 22:49:14","jych6","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500391","jych5","PDT02","M","G","20","2020-06-27 01:05:43","2020-07-04 01:05:43","0.12445989","1200","N","2020-06-25 22:48:27","jych5","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500390","jych4","PDT02","M","G","20","2020-06-27 01:05:34","2020-07-04 01:05:34","0.12445989","1200","N","2020-06-25 22:47:51","jych4","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500389","jych3","PDT02","M","G","20","2020-06-27 01:03:58","2020-07-04 01:03:58","0.12445989","1200","N","2020-06-25 22:47:19","jych3","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500388","jych2","PDT02","M","G","20","2020-06-27 01:03:39","2020-07-04 01:03:39","0.12445989","1200","N","2020-06-25 22:45:51","jych2","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500387","jych1","PDT03","M","G","50","2020-06-27 00:58:57","2020-07-04 00:58:57","0.31114973","3000","N","2020-06-25 22:45:10","jych1","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500386","mjs046","PDT01","M","G","8","2020-06-27 01:47:16","2020-07-04 01:47:16","0.04978395","480","N","2020-06-25 22:40:15","mjs046","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500385","yunsin24","PDT01","M","G","8","2020-06-27 01:44:46","2020-07-04 01:44:46","0.04978395","480","N","2020-06-25 22:39:13","yunsin24","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500384","yunsin23","PDT01","M","G","8","2020-06-27 01:44:37","2020-07-04 01:44:37","0.04978395","480","N","2020-06-25 22:38:49","yunsin23","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500383","yunsin22","PDT02","M","G","20","2020-06-27 01:39:52","2020-07-04 01:39:52","0.12445989","1200","N","2020-06-25 22:38:23","yunsin22","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500382","yunsin21","PDT02","M","G","20","2020-06-27 01:44:20","2020-07-04 01:44:20","0.12445989","1200","N","2020-06-25 22:37:53","yunsin21","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500381","yunsin20","PDT02","M","G","20","2020-06-27 01:44:09","2020-07-04 01:44:09","0.12445989","1200","N","2020-06-25 22:37:26","yunsin20","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500380","yunsin19","PDT02","M","G","20","2020-06-27 01:39:45","2020-07-04 01:39:45","0.12445989","1200","N","2020-06-25 22:36:55","yunsin19","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500379","yunsin18","PDT02","M","G","20","2020-06-27 01:37:22","2020-07-04 01:37:22","0.12445989","1200","N","2020-06-25 22:36:25","yunsin18","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500378","yunsin17","PDT01","M","G","8","2020-06-27 01:43:55","2020-07-04 01:43:55","0.04978395","480","N","2020-06-25 22:35:30","yunsin17","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500377","yunsin16","PDT01","M","G","8","2020-06-27 01:43:48","2020-07-04 01:43:48","0.04978395","480","N","2020-06-25 22:34:48","yunsin16","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500376","yunsin15","PDT02","M","G","20","2020-06-27 01:39:37","2020-07-04 01:39:37","0.12445989","1200","N","2020-06-25 22:34:12","yunsin15","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500375","yunsin14","PDT02","M","G","20","2020-06-27 01:43:38","2020-07-04 01:43:38","0.12445989","1200","N","2020-06-25 22:33:45","yunsin14","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500374","yunsin13","PDT02","M","G","20","2020-06-27 01:43:28","2020-07-04 01:43:28","0.12445989","1200","N","2020-06-25 22:33:06","yunsin13","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500373","yunsin12","PDT02","M","G","20","2020-06-27 01:39:30","2020-07-04 01:39:30","0.12445989","1200","N","2020-06-25 22:32:36","yunsin12","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500372","yunsin11","PDT02","M","G","20","2020-06-27 01:37:13","2020-07-04 01:37:13","0.12445989","1200","N","2020-06-25 22:32:11","yunsin11","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500371","yunsin10","PDT02","M","G","20","2020-06-27 01:33:53","2020-07-04 01:33:53","0.12445989","1200","N","2020-06-25 22:31:44","yunsin10","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500370","yunsin9","PDT01","M","G","8","2020-06-27 01:46:54","2020-07-04 01:46:54","0.04978395","480","N","2020-06-25 22:31:10","yunsin9","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500369","yunsin8","PDT02","M","G","20","2020-06-27 01:42:12","2020-07-04 01:42:12","0.12445989","1200","N","2020-06-25 22:30:40","yunsin8","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500368","yunsin7","PDT01","M","G","8","2020-06-27 01:46:47","2020-07-04 01:46:47","0.04978395","480","N","2020-06-25 22:30:13","yunsin7","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500367","yunsin6","PDT01","M","G","8","2020-06-27 01:46:40","2020-07-04 01:46:40","0.04978395","480","N","2020-06-25 22:29:41","yunsin6","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500366","yunsin5","PDT02","M","G","20","2020-06-27 01:42:04","2020-07-04 01:42:04","0.12445989","1200","N","2020-06-25 22:29:07","yunsin5","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500365","yunsin4","PDT02","M","G","20","2020-06-27 01:38:55","2020-07-04 01:38:55","0.12445989","1200","N","2020-06-25 22:28:37","yunsin4","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500364","yunsin3","PDT02","M","G","20","2020-06-27 01:41:31","2020-07-04 01:41:31","0.12445989","1200","N","2020-06-25 22:28:01","yunsin3","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500363","yunsin2","PDT02","M","G","20","2020-06-27 01:36:42","2020-07-04 01:36:42","0.12445989","1200","N","2020-06-25 22:27:31","yunsin2","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500362","yunsin1","PDT03","M","G","50","2020-06-27 01:32:12","2020-07-04 01:32:12","0.31114973","3000","N","2020-06-25 22:26:49","yunsin1","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500361","mjs054","PDT01","M","G","8","2020-06-27 01:47:53","2020-07-04 01:47:53","0.04978395","480","N","2020-06-25 22:25:49","mjs054","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500360","mjs053","PDT02","M","G","20","2020-06-27 01:43:09","2020-07-04 01:43:09","0.12445989","1200","N","2020-06-25 22:25:07","mjs053","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500359","mjs052","PDT01","M","G","8","2020-06-27 01:47:47","2020-07-04 01:47:47","0.04978395","480","N","2020-06-25 22:24:42","mjs052","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500358","mjs051","PDT01","M","G","8","2020-06-27 01:47:39","2020-07-04 01:47:39","0.04978395","480","N","2020-06-25 22:24:24","mjs051","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500357","mjs055","PDT02","M","G","20","2020-06-27 01:38:39","2020-07-04 01:38:39","0.12445989","1200","N","2020-06-25 22:24:04","mjs055","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500356","mjs050","PDT02","M","G","20","2020-06-27 01:42:58","2020-07-04 01:42:58","0.12445989","1200","N","2020-06-25 22:23:30","mjs050","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500355","mjs049","PDT02","M","G","20","2020-06-27 01:39:17","2020-07-04 01:39:17","0.12445989","1200","N","2020-06-25 22:22:54","mjs049","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500354","mjs048","PDT01","M","G","8","2020-06-27 01:47:24","2020-07-04 01:47:24","0.04978395","480","N","2020-06-25 22:22:29","mjs048","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500353","mjs047","PDT02","M","G","20","2020-06-27 01:42:44","2020-07-04 01:42:44","0.12445989","1200","N","2020-06-25 22:21:58","mjs047","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500352","mjs045","PDT01","M","G","8","2020-06-27 01:47:09","2020-07-04 01:47:09","0.04978395","480","N","2020-06-25 22:18:56","mjs045","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500351","mjs044","PDT02","M","G","20","2020-06-27 01:42:31","2020-07-04 01:42:31","0.12445989","1200","N","2020-06-25 22:18:28","mjs044","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500350","mjs043","PDT02","M","G","20","2020-06-27 01:39:10","2020-07-04 01:39:10","0.12445989","1200","N","2020-06-25 22:18:04","mjs043","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500349","mjs042","PDT02","M","G","20","2020-06-27 01:36:57","2020-07-04 01:36:57","0.12445989","1200","N","2020-06-25 22:17:35","mjs042","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500348","mjs041","PDT01","M","G","8","2020-06-27 01:49:58","2020-07-04 01:49:58","0.04978395","480","N","2020-06-25 22:17:09","mjs041","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500347","mjs040","PDT02","M","G","20","2020-06-27 01:46:26","2020-07-04 01:46:26","0.12445989","1200","N","2020-06-25 22:16:40","mjs040","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500346","mjs039","PDT01","M","G","8","2020-06-27 01:49:44","2020-07-04 01:49:44","0.04978395","480","N","2020-06-25 22:16:16","mjs039","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500345","mjs038","PDT01","M","G","8","2020-06-27 01:49:37","2020-07-04 01:49:37","0.04978395","480","N","2020-06-25 22:15:46","mjs038","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500344","mjs037","PDT02","M","G","20","2020-06-27 01:46:16","2020-07-04 01:46:16","0.12445989","1200","N","2020-06-25 22:15:19","mjs037","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500343","mjs036","PDT02","M","G","20","2020-06-27 01:41:46","2020-07-04 01:41:46","0.12445989","1200","N","2020-06-25 22:14:46","mjs036","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500342","mjs035","PDT01","M","G","8","2020-06-27 01:51:56","2020-07-04 01:51:56","0.04978395","480","N","2020-06-25 22:14:16","mjs035","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500341","mjs034","PDT02","M","G","20","2020-06-27 01:49:30","2020-07-04 01:49:30","0.12445989","1200","N","2020-06-25 22:13:35","mjs034","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500340","mjs033","PDT01","M","G","8","2020-06-27 01:51:56","2020-07-04 01:51:56","0.04978395","480","N","2020-06-25 22:13:09","mjs033","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500339","mjs032","PDT01","M","G","8","2020-06-27 01:51:57","2020-07-04 01:51:57","0.04978395","480","N","2020-06-25 22:12:44","mjs032","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500338","mjs031","PDT02","M","G","20","2020-06-27 01:49:18","2020-07-04 01:49:18","0.12445989","1200","N","2020-06-25 22:12:14","mjs031","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500337","mjs030","PDT02","M","G","20","2020-06-27 01:46:08","2020-07-04 01:46:08","0.12445989","1200","N","2020-06-25 22:08:00","mjs030","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500336","mjs020","PDT01","M","G","8","2020-06-27 01:51:06","2020-07-04 01:51:06","0.04978395","480","N","2020-06-25 21:50:56","mjs020","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500335","mjs029","PDT01","M","G","8","2020-06-27 01:51:57","2020-07-04 01:51:57","0.04978395","480","N","2020-06-25 21:50:26","mjs029","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500334","mjs028","PDT02","M","G","20","2020-06-27 01:49:09","2020-07-04 01:49:09","0.12445989","1200","N","2020-06-25 21:49:56","mjs028","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500333","mjs027","PDT01","M","G","8","2020-06-27 01:51:57","2020-07-04 01:51:57","0.04978395","480","N","2020-06-25 21:49:25","mjs027","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500332","mjs026","PDT01","M","G","8","2020-06-27 01:51:57","2020-07-04 01:51:57","0.04978395","480","N","2020-06-25 21:48:50","mjs026","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500331","mjs025","PDT02","M","G","20","2020-06-27 01:48:58","2020-07-04 01:48:58","0.12445989","1200","N","2020-06-25 21:48:23","mjs025","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500330","mjs024","PDT02","M","G","20","2020-06-27 01:45:32","2020-07-04 01:45:32","0.12445989","1200","N","2020-06-25 21:47:59","mjs024","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500329","mjs023","PDT01","M","G","8","2020-06-27 01:51:24","2020-07-04 01:51:24","0.04978395","480","N","2020-06-25 21:47:36","mjs023","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500328","mjs022","PDT02","M","G","20","2020-06-27 01:48:52","2020-07-04 01:48:52","0.12445989","1200","N","2020-06-25 21:47:07","mjs022","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500327","mjs021","PDT01","M","G","8","2020-06-27 01:51:15","2020-07-04 01:51:15","0.04978395","480","N","2020-06-25 21:46:38","mjs021","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500326","mjs019","PDT02","M","G","20","2020-06-27 01:48:40","2020-07-04 01:48:40","0.12445989","1200","N","2020-06-25 21:43:28","mjs019","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500325","mjs018","PDT02","M","G","20","2020-06-27 01:45:25","2020-07-04 01:45:25","0.12445989","1200","N","2020-06-25 21:43:05","mjs018","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500324","mjs017","PDT02","M","G","20","2020-06-27 01:40:22","2020-07-04 01:40:22","0.12445989","1200","N","2020-06-25 21:42:37","mjs017","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500323","mjs016","PDT01","M","G","8","2020-06-27 01:50:56","2020-07-04 01:50:56","0.04978395","480","N","2020-06-25 21:42:02","mjs016","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500322","mjs015","PDT02","M","G","20","2020-06-27 01:48:32","2020-07-04 01:48:32","0.12445989","1200","N","2020-06-25 21:41:27","mjs015","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500321","mjs014","PDT01","M","G","8","2020-06-27 01:50:46","2020-07-04 01:50:46","0.04978395","480","N","2020-06-25 21:40:53","mjs014","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500320","mjs013","PDT01","M","G","8","2020-06-27 01:50:37","2020-07-04 01:50:37","0.04978395","480","N","2020-06-25 21:40:07","mjs013","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500319","mjs012","PDT02","M","G","20","2020-06-27 01:48:23","2020-07-04 01:48:23","0.12445989","1200","N","2020-06-25 21:39:34","mjs012","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500318","mjs011","PDT02","M","G","20","2020-06-27 01:45:15","2020-07-04 01:45:15","0.12445989","1200","N","2020-06-25 21:38:54","mjs011","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500317","mjs010","PDT01","M","G","8","2020-06-27 01:50:26","2020-07-04 01:50:26","0.04978395","480","N","2020-06-25 21:38:25","mjs010","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500316","mjs009","PDT02","M","G","20","2020-06-27 01:48:15","2020-07-04 01:48:15","0.12445989","1200","N","2020-06-25 21:37:59","mjs009","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500315","mjs008","PDT01","M","G","8","2020-06-27 01:50:16","2020-07-04 01:50:16","0.04978395","480","N","2020-06-25 21:37:26","mjs008","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500314","mjs007","PDT01","M","G","8","2020-06-27 01:50:07","2020-07-04 01:50:07","0.04978395","480","N","2020-06-25 21:36:54","mjs007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500313","mjs006","PDT02","M","G","20","2020-06-27 01:48:07","2020-07-04 01:48:07","0.12445989","1200","N","2020-06-25 21:36:19","mjs006","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500312","mjs005","PDT02","M","G","20","2020-06-27 01:45:04","2020-07-04 01:45:04","0.12445989","1200","N","2020-06-25 21:35:52","mjs005","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500311","mjs004","PDT02","M","G","20","2020-06-27 01:40:09","2020-07-04 01:40:09","0.12445989","1200","N","2020-06-25 21:35:17","mjs004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500310","mjs003","PDT02","M","G","20","2020-06-27 01:33:37","2020-07-04 01:33:37","0.12445989","1200","N","2020-06-25 21:34:27","mjs003","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500309","mjs002","PDT02","M","G","20","2020-06-27 01:37:59","2020-07-04 01:37:59","0.12445989","1200","N","2020-06-25 21:33:55","mjs002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500308","jych24","PDT01","M","G","8","2020-06-27 01:20:27","2020-07-04 01:20:27","0.04978395","480","N","2020-06-25 20:34:03","jych24","2020-07-04 03:00:00","ADMIN","Y"
